post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,available,housing_type,bedrooms,bathooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url
7330687187,Bright and Sunny located in Ravenswood Available July 1st or sooner...,1195, (Chicago),Wolcott near Sunnyside,Wolcott ,41.963942,-87.67592,5,2021-06-02 11:45,2021-06-04 17:16,2021-07-01,apartment,2BR,1Ba,laundry in bldg,street parking,NA,wood,yearly,NA,NA,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   4538 N Wolcott Unit #3B Chicago, IL 60640   Bright and Sunny, 2 bedrooms are located in a beautiful vintage courtyard building on a quiet tree lined street in the Ravenswood  Brown line is 3 blocks away, CTA bus next block over, and 3 blocks to the Metra (Laurence stop) -Large living room overlooking the beautiful courtyard -2 bedrooms  -Kitchen -Bathroom -Hardwood floors  -Ceiling fans  -Large closets  -Small back porch - Laundry facilities -HEAT and WATER INCLUDED -Available July 1st or sooner -$1195.00/month - Call or text Leana at *773*716*9300*  ** Pictures may or may not be of the actual unit*** do NOT contact me with unsolicited services or offers ","['https://images.craigslist.org/00Y0Y_3BiQEwm4hWZz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00y0y_hE7GxdrLCoZz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00a0a_JK48LF7RgDz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00z0z_fIDYac0hXWrz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/01313_8Tz1GGUlWVbz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00W0W_glYegFTrBYrz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00l0l_cPFZnL1LlASz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00R0R_eWA1GU8AdXjz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00S0S_2uhHyNmCsgEz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00606_4qi4SNwNGrz_0ak07K_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-bright-and-sunny-located-in/7330687187.html
7330687328,Spacious Apartments (Chicago-Edgewater) - apts/housing for rent -...,1040, (1436-40 W Thorndale),"

            (google map)
        
","

            (google map)
        
",41.990131,-87.666338,10,2021-06-02 11:45,NA,2021-06-02,apartment,1BR,1Ba,laundry on site,street parking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Located in Chicago's Edgewater neighborhood, the apartments at 1436 W. Thorndale are the perfect place to call home. This lovely vintage apartment building has well-maintained hardwood floors, new windows, ceiling fans and updated kitchens. You get the best of both worlds with a great mixture of the classic and modern. Other amenities include an intercom entry system and a laundry room.   You don't need to worry about high winter heating bills here as heat is INCLUDED in your rent! 1436 W. Thorndale is a walker's paradise offering super easy access to transportation, restaurants, and grocery stores.   From this location you're also close to Lake Shore Drive, so driving into the loop as well as to Loyola University's main campus is a breeze.       **Special Promotion - First Time Residents Only -  NO MOVE IN FEE - with Lease signed by June 15,  2021**    ***Upcoming Units ***  Available Now .......................One Bedroom Unit.......Rent Starting ...................... at $995.00 - $1,040.00/Per Month           To Schedule A Showing Contact Paul 773-345-7121  or 773 989-8000   ***Photos Shown May Not Be Of Actual Unit Available***       -Heat Included  -Intercom Entry  -On-site Laundry  -Pre-wired for cable  -Hardwood Floors    LEASE TERMS   *12 Month Lease  **$400.00 Move In Fee (Refundable only if denied)  ***$75.00 background/credit check fee Per person over the age of 18  ****No Dogs  *****No Security Deposit   Managed by:  Realty & Mortgage Co  1509 W. Berwyn Ave Suite. 200  Chicago IL. 60640  773.989.8000 (F) 773.989.6979   Equal Housing Opportunity    ","['https://images.craigslist.org/00202_4IsDxvILcPw_08g06c_600x450.jpg', 'https://images.craigslist.org/00M0M_5BB8qveLkE9_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00u0u_fnw07Uag4nB_0mr0t2_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-spacious-apartments-chicago/7330687328.html
7330687710,IIT Campus area - apts/housing for rent - apartment rent,1700, (Chicago),3522 S. State St. near State St. & 35th St.,3522 S. State St. ,41.830719,-87.62665,10,2021-06-02 11:46,2021-06-02 11:49,2021-07-01,apartment,2BR,1Ba,w/d in unit,attached garage,1200ft2,NA,yearly,NA,NA,NA,NA,yes,NA,NA,NA,NA,"  QR Code Link to This Post   Beautiful and spacious two bedrooms/one baths condo on State/35th street. IIT campus, perfect for students. Starbucks, Jimmy John, PNC Bank are just around the corner. 5-minute walking distance to Sox/35th Red line station,  US Cellular Field. Close to Downtown, Police HQ, Chinatown. In unit washer & dryer for your convenience. Wrap around balcony. Unit comes with one indoor parking space. This building is managed by professional management company- Phoenix Rising Management LLC.  Require Docs: 1 month Security Deposit, Copy of Credit Repot, Income Proof (pay stubs), Past landlord reference. International students welcome. Please inquire for require documents.    ","['https://images.craigslist.org/00000_f42j7PKdU8Yz_09e06V_600x450.jpg', 'https://images.craigslist.org/00j0j_9ckKirc4yJcz_09f06V_600x450.jpg', 'https://images.craigslist.org/00G0G_bU6NXmgMv0Uz_09a06R_600x450.jpg', 'https://images.craigslist.org/00Y0Y_fwUpX9IR6Kmz_09e06V_600x450.jpg', 'https://images.craigslist.org/00z0z_M3yrFnZ84Az_09e06V_600x450.jpg', 'https://images.craigslist.org/00M0M_h78R3EFabscz_09e06U_600x450.jpg', 'https://images.craigslist.org/00h0h_CQaYnvwEYYz_09e06U_600x450.jpg', 'https://images.craigslist.org/00g0g_N5YgOvzJG8z_09e06U_600x450.jpg', 'https://images.craigslist.org/00808_gn71kmgSu26z_09h06X_600x450.jpg', 'https://images.craigslist.org/00z0z_igrV8KsY16fz_05q07e_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-iit-campus-area/7330687710.html
7330687873,Rogers Park 1 Bedroom On Ridge Blvd. - apts/housing for rent -...,950, (7301 N. Ridge),Rogers near Ridge,Rogers ,42.012431,-87.682957,20,2021-06-02 11:46,NA,2021-06-02,apartment,1BR,1Ba,laundry in bldg,off-street parking,NA,wood,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,  QR Code Link to This Post   Modern Building with Elevator in Rogers Park/West Ridge! Features newly remodeled units with renovated kitchens and modern baths. Rent includes Heat. Air conditioners in every unit. Off street parking available for $95 per month. 1 Bedroom starting at $950-$975.  Application fee $50. No security deposit!   For more information or to make an appointment to view this apartment call or text Fatima 1-773-732-8436.   www.hunterprop.com Hunter Properties office 1-773-477-7070.   Sample pictures!    ,"['https://images.craigslist.org/00h0h_leGPAfcSawX_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00P0P_gB2zPLPmdXN_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00j0j_lSn0xTffoQU_07x0a3_600x450.jpg', 'https://images.craigslist.org/00t0t_dde15tWGA2L_07K0ak_600x450.jpg', 'https://images.craigslist.org/01212_isHZEfRK9t5_07t09X_600x450.jpg', 'https://images.craigslist.org/00N0N_gD1NvoUul0X_07x0a3_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-rogers-park-bedroom-on-ridge/7330687873.html
7330688252,Beautiful and Sunny in Ravenswood. Available July 1st - apts/housing...,1125, (Chicago),Paulina near Sunnyside,Paulina ,41.964133,-87.670856,5,2021-06-02 11:47,2021-06-05 10:42,2021-07-01,apartment,1BR,1Ba,laundry in bldg,street parking,NA,wood,yearly,NA,NA,yes,yes,yes,NA,NA,NA,NA,"  QR Code Link to This Post   4535 N Paulina Unit #2B Chicago, IL 60640   Beautiful sunny 1 bedroom unit in Ravenswood. Close to the Brown Line train Montrose stop, approximately 30 minutes to Downtown. Starbucks, trendy boutiques, neighborhood restaurants and shopping are all in walking distance.   -Large living room -Bedroom -Kitchen dining room comb -Bathroom -Hardwood floors  -Ceiling fans  -New window blinds.  -Two Laundry facilities in the building -HEAT and WATER INCLUDED  $1125.00/month -Available July 1st  - Call or text Leana  ** Pictures are of the actual unit*** do NOT contact me with unsolicited services or offers    ","['https://images.craigslist.org/00s0s_7DI4GxNMsA9z_04Q03D_600x450.jpg', 'https://images.craigslist.org/00H0H_eZiyH16HjiCz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00y0y_8E8rH1Nj7D4z_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00S0S_4WUKsh05Dkfz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/01616_4j2Fy0ne5TYz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00707_d0VcEkoI84Bz_0mh0t2_600x450.jpg', 'https://images.craigslist.org/00707_jaHKO32BMYz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00o0o_1yTaPofmXVcz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00c0c_5LDAGll1UOwz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00M0M_6ICAI0J1O1lz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00000_85C2hFoW8nMz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00c0c_7hwCigbDXcGz_0BD0t2_600x450.jpg', 'https://images.craigslist.org/00606_fFAFztNzeaTz_0x20oM_600x450.jpg', 'https://images.craigslist.org/00N0N_gDEaJKSWOJFz_0x20oM_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-and-sunny-in/7330688252.html
7330688504,Rogers Park 2 Bedroom On Ridge Blvd. - apts/housing for rent -...,1175, (7301 N. Ridge),Rogers near Ridge,Rogers ,42.012431,-87.682957,20,2021-06-02 11:48,NA,2021-06-02,apartment,2BR,1Ba,laundry in bldg,off-street parking,NA,wood,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,  QR Code Link to This Post   Modern Building with Elevator in Rogers Park/West Ridge! Features newly remodeled units with renovated kitchens and modern baths. Rent includes Heat. Air conditioners in every unit. Off street parking available for $95 per month.  For more information or to make an appointment to view this apartment call cell Fatima 1-773-732-8436.   www.hunterprop.com Hunter Properties office 1-773-477-7070.   Application fee $50. No security deposit!   Sample pictures!    ,"['https://images.craigslist.org/00K0K_em5KbIfVxf8z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00y0y_3Apk7oi1MDfz_0Bo0t2_600x450.jpg', 'https://images.craigslist.org/00u0u_9v5TzptLZKSz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00z0z_isHZEfRK9t5z_07t09X_600x450.jpg', 'https://images.craigslist.org/01111_lSn0xTffoQUz_07x0a3_600x450.jpg', 'https://images.craigslist.org/00X0X_hh51W3TBLi4z_04202H_600x450.jpg', 'https://images.craigslist.org/00000_gNqDFaeNaQLz_04202H_600x450.jpg', 'https://images.craigslist.org/00A0A_dde15tWGA2Lz_07K0ak_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-rogers-park-bedroom-on-ridge/7330688504.html
7330688956,Seeley St. Studio In Rogers Park - apts/housing for rent - apartment...,825, (7524 N. Seeley),Rogers near Howard,Rogers ,42.019231,-87.666357,15,2021-06-02 11:48,NA,2021-06-02,apartment,0BR,1Ba,laundry in bldg,street parking,NA,wood,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Mid Rogers Park! Jumbo Sized Remodeled Apartments (3 room studios with 750 sq ft and 4 room 1 bedroom with 900 sq ft) in Serene Courtyard Building on a Tree Lined Street Featuring Hardwood Floors, Extra Large Closets, and Newly Remodeled Kitchens and Baths. Heat included in Rent. Convenient Laundry and Bike Room On Premises. Must See! Beautiful Courtyard Building In Rogers Park! Heat included. Remodeled units, hardwood floors, walk in closet, new windows, laundry in the building, bike room, close to shops, restaurants, etc. Garage available for additional monthly fee.   Application fee $50. NO SECURITY DEPOSIT!  For more details and an appointment please call SAMIR 1-773-627-4894. www.hunterprop.com   Hunter Properties office 1-773-477-7070.   SAMPLE UNIT PICTURES!    ","['https://images.craigslist.org/00606_937ZVzuL5Mr_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00N0N_g9mXCOyeXHq_0B90t2_600x450.jpg', 'https://images.craigslist.org/00505_2nHBe21PKRKz_0hI0t2_600x450.jpg', 'https://images.craigslist.org/01010_6bx3gFQNLLBz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00I0I_8ncvJMN32qtz_0CI0pO_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-seeley-st-studio-in-rogers-park/7330688956.html
7330689278,Seeley St. 1 Bedroom Apt In Rogers Park - apts/housing for rent -...,950, (7524 N. Seeley),Rogers near Howard,Rogers ,42.019231,-87.666357,15,2021-06-02 11:49,NA,NA,apartment,1BR,1Ba,laundry in bldg,street parking,NA,wood,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Mid Rogers Park! Jumbo Sized Remodeled Apartments (3 room studios with 750 sq ft and 4 room 1 bedroom with 900 sq ft) in Serene Courtyard Building on a Tree Lined Street Featuring Hardwood Floors, Extra Large Closets, and Newly Remodeled Kitchens and Baths. Heat included in Rent. Convenient Laundry and Bike Room On Premises. Must See! Beautiful Courtyard Building In Rogers Park! 1 Bedroom heat included. Remodeled units, hardwood floors, walk in closet, new windows, laundry in the building, bike room, close to shops, restaurants, etc. Garage available for additional monthly fee.   Application fee $50. NO SECURITY DEPOSIT!  For more details and an appointment call SAMIR CELL 1-773-627-4894. www.hunterprop.com   Hunter Properties office 1-773-477-7070.   SAMPLE UNIT PICTURES!    ","['https://images.craigslist.org/00606_937ZVzuL5Mr_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00505_b36t9yHBzKb_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00n0n_48JeVebXrIh_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00Z0Z_lXcbTIBREMB_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00b0b_fWFHfUpSBKU_0CI0oC_600x450.jpg', 'https://images.craigslist.org/00w0w_5C2b8LJKiiQ_0CI0pN_600x450.jpg', 'https://images.craigslist.org/00N0N_g9mXCOyeXHq_0B90t2_600x450.jpg', 'https://images.craigslist.org/00U0U_5SQdLOfRlr6_0hI0t2_600x450.jpg', 'https://images.craigslist.org/00q0q_4vBCkSxbm9C_0jm0t2_600x450.jpg', 'https://images.craigslist.org/00f0f_c7EzKbxkJoK_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00F0F_czcXrwoDtSV_0CI0pO_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-seeley-st-bedroom-apt-in-rogers/7330689278.html
7330689916,ROGERS PARK 1 BEDROOM FREE WIFI NEAR LAKE ON SHERIDAN RD -...,925, (7713 N. SHERIDAN),Howard near Sheridan,Howard ,42.019231,-87.666357,15,2021-06-02 11:50,NA,2021-06-02,apartment,1BR,1Ba,laundry in bldg,off-street parking,NA,wood,NA,NA,NA,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Rogers Park! 1/2 block to park and beach! East side of Sheridan Rd between Northwestern & Loyola. Totally Renovated Classic Courtyard building, featuring Hardwood Floors, Free Wifi Access, Laundry and Bike Room on Premises, Spacious Layouts! Must See! Parking available for an additional monthly fee! Includes heat & gas. Small dogs welcome upon approval.    1 bedroom starting at $925-$975   $50 Application fee. No security deposit!   For more details & a showing call Samir cell 1-773-627-4894. www.hunterprop.com   Hunter Properties office 1-773-477-7070.   Sample photos!    ","['https://images.craigslist.org/00Q0Q_5G5ZPnpUU03_600x450.jpg', 'https://images.craigslist.org/00x0x_2zW2Fpb5Qhg_600x450.jpg', 'https://images.craigslist.org/00g0g_X9KgIoC4R3_600x450.jpg', 'https://images.craigslist.org/00303_gaVto9ixRqN_600x450.jpg', 'https://images.craigslist.org/00Y0Y_9UfzZVgby1t_600x450.jpg', 'https://images.craigslist.org/00o0o_gFyzQUrx3E5_600x450.jpg', 'https://images.craigslist.org/00P0P_iFayunMjVOD_600x450.jpg', 'https://images.craigslist.org/00s0s_2OYnv7brAWy_600x450.jpg', 'https://images.craigslist.org/00V0V_8QEEXq0qUVv_600x450.jpg', 'https://images.craigslist.org/00h0h_l27DvxTIxg4_600x450.jpg', 'https://images.craigslist.org/00c0c_h6WXdeW35li_600x450.jpg', 'https://images.craigslist.org/00101_1rTd7bbY2b8_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/rogers-park-bedroom-free-wifi-near-lake/7330689916.html
7330694324,"Spacious Apartments -One, Two, Three -Itasca, Il - apts/housing for...",1280, (Colonial Village Apartments -1640 Norwood Ave),1640 Norwood Ave,1640 Norwood Ave,41.986523,-88.042421,10,2021-06-02 11:57,2021-06-02 11:57,NA,apartment,2BR,1Ba,laundry on site,street parking,NA,NA,NA,NA,NA,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Ask About Our Move-In Special!!   Located in Itasca Illinois, Colonial Village Apartments offers residents unsurpassed amenities and large apartment floor plans.Nestled in a suburban park like setting complete with a lake, a walking trail and a dog park area, add a pool, basketball court, a mini turf childrens soccers field, and kids outdoor play area and the package is complete. Did we mention that heat and hot water are free!!! or that there is on on-site fitness center.   What are you waiting for, come and check out the Colonial Village Apartments! Itasca is located just southwest of O'Hare airport and about 10 minutes from Woodfield Mall. Love where you live!   **UPCOMING APARTMENTS** One Bedroom Units.... Available Now  .............................................Rent Starting at $1,050.00 - $1,090.00/Monthly Two Bedroom Units.... Available Now  .............................................Rent Starting at $1,255.00 - $1,280.00/Monthly Three Bedroom Units.... Available Now ...........................................Rent Starting at $1,515.00 -  $1,540.00/Monthly     ***Photos shown may not be of actual unit....This is an Amazing Unit....Don't miss out! ***  To view the unit, please call To view the unit call  the office at 630 332 3955   Building amenities *Basketball court *Controlled access *Fitness center *Garbage *Patio/Balcony *Playground *Elevator *Onsite management *Pet area *Shared laundry *Storage available *Swimming pool  Unit features Features may not be available for all units  *Carpet *Dishwasher *Garbage disposal *Refrigerator *Air conditioning *Patio/balcony  Special features *Kids baseball field *Open green space *Pond *Walking path *Courtyard  LEASE TERMS  *12 Month Lease ** No Security Deposit Required ***$350 Move In fee ****$300.00 Pet Fee *****$50.00 Credit/Criminal Check (per person over 18)     Managed By: Realty & Mortgage Co. 1509 W. Berwyn Ave., #200 Chicago, IL 60640 P: 773-989-8000 F: 773-989-6979  Equal Opportunity Housing    ","['https://images.craigslist.org/00707_aqm7uOZE91_600x450.jpg', 'https://images.craigslist.org/00000_9Z59D6mESOH_600x450.jpg', 'https://images.craigslist.org/00f0f_dD6gs3mEvQw_600x450.jpg', 'https://images.craigslist.org/00K0K_clgJal7PaMd_600x450.jpg', 'https://images.craigslist.org/00B0B_gH1NrFYWjjr_600x450.jpg', 'https://images.craigslist.org/00J0J_25UpyuwMP9A_600x450.jpg', 'https://images.craigslist.org/00P0P_1hm8Cpxl3Pf_600x450.jpg', 'https://images.craigslist.org/00A0A_k3ziHVkfGIW_600x450.jpg', 'https://images.craigslist.org/00202_bznEfYkFXnC_600x450.jpg', 'https://images.craigslist.org/00i0i_2G3wjhhU199_600x450.jpg', 'https://images.craigslist.org/00S0S_eJaKFGBkMx6_600x450.jpg', 'https://images.craigslist.org/00x0x_2hoEr9AVRq7_600x450.jpg']",https://chicago.craigslist.org/nwc/apa/d/medinah-spacious-apartments-one-two/7330694324.html
7330694837,Beautiful Two Bedroom Units @ 1644 W. Sherwin - apts/housing for...,1380, (East Rogers Park),1644 Sherwin,1644 Sherwin,42.015029,-87.6716,10,2021-06-02 11:58,NA,NA,apartment,2BR,1Ba,laundry on site,off-street parking,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Are you looking for a large, sunny apartment in Rogers Park? 1644 W. Sherwin Ave. offers just that! These great apartments are located within a few blocks of the beach and only feet from Touhy Park. Each unit is newly rehabbed and boasts new windows, stainless steel appliances (including a dishwasher), ceramic tile bathrooms, and hardwood floors. Large closets and FREE HEAT complete the package. Located just two blocks from the Red Line, all of Chicago is easily accessible. Great nightlife and a very diverse epicurean scene are also found in the neighborhood. Off street parking is available.   **Special Promotion - First Time Residents Only - One Month Free Rent AND NO MOVE IN FEE with Lease signed by June 15, 2021**    Two  Bedroom Unit........... Available Now....................................Rent starting at $1,380.00/Per Month Two  Bedroom Unit........... Available August 1,  2021..................Rent starting at $1,350.00/Per Month     To Schedule an appointment call  Bibiana  at 773 345 7761 or the office 773 989 8000 ***Pictures shown may not be of actual unit available*** Don't miss out, make your appointment today!       RENTAL FEATURES:                          - Stainless Steel Appliances                                            - Dishwasher - Ceiling fans - Ceramic tile bath - Large Closets - Hardwood floors in dining/ Living area -Carpeted Bedrooms -Laundry Room Onsite   COMMUNITY FEATURES: - Controlled Access                                          LEASE TERMS:  *12 Month Lease **No Security Deposit ***$400.00 Move in Fee  ****$75.00 Credit/ Background Check Fee (per Person Over the Age Of 18) *****NO DOGS     Managed By: Realty & Mortgage Co. 1509 W. Berwyn Ave., #200 Chicago, IL 60640 (P) 773-989-8000 (F) 773-989-6979   Equal Opportunity Housing    ","['https://images.craigslist.org/00U0U_deWnmaNcSwFz_0wg0lv_600x450.jpg', 'https://images.craigslist.org/00o0o_dJMHmmG4LkWz_0zm0rc_600x450.jpg', 'https://images.craigslist.org/00l0l_4PFn7GBRcjWz_0zm0rc_600x450.jpg', 'https://images.craigslist.org/00101_deQdw6z2WCbz_0wg0lv_600x450.jpg', 'https://images.craigslist.org/00k0k_2tXGUm6okY5z_0wg0lv_600x450.jpg', 'https://images.craigslist.org/00f0f_azKe4zfTwnGz_0wg0lv_600x450.jpg', 'https://images.craigslist.org/00K0K_wabyIiOhMKz_0wg0lv_600x450.jpg', 'https://images.craigslist.org/00v0v_6DXi6bgkjkNz_0wg0lv_600x450.jpg', 'https://images.craigslist.org/00S0S_cjEnl507B0Bz_0wg0lv_600x450.jpg', 'https://images.craigslist.org/00H0H_iBNhjmt3aIUz_0wg0lv_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-two-bedroom-units/7330694837.html
7330695209,"Spacious Apartments -One, Two, Three -Itasca - apts/housing for rent...",1540, (Colonial Village Apartments -1640 Norwood Ave),1640 Norwood Ave,1640 Norwood Ave,41.986523,-88.042421,10,2021-06-02 11:58,2021-06-02 11:58,2021-06-02,apartment,3BR,1Ba,laundry on site,street parking,NA,NA,NA,NA,NA,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Ask About Our Move-In Special!!   Located in Itasca Illinois, Colonial Village Apartments offers residents unsurpassed amenities and large apartment floor plans.Nestled in a suburban park like setting complete with a lake, a walking trail and a dog park area, add a pool, basketball court, a mini turf childrens soccers field, and kids outdoor play area and the package is complete. Did we mention that heat and hot water are free!!! or that there is on on-site fitness center.   What are you waiting for, come and check out the Colonial Village Apartments! Itasca is located just southwest of O'Hare airport and about 10 minutes from Woodfield Mall. Love where you live!   **UPCOMING APARTMENTS** One Bedroom Units.... Available Now .............................................Rent Starting at $1,050.00 - $1,090.00/Monthly Two Bedroom Units.... Available Now .............................................Rent Starting at $1,255.00 - $1,280.00/Monthly Three Bedroom Units.... Available Now ...........................................Rent Starting at $1,515.00 - $1,540.00/Monthly     ***Photos shown may not be of actual unit....This is an Amazing Unit....Don't miss out! ***  To view the unit, please call To view the unit call  the office at 630 332 3955   Building amenities *Basketball court *Controlled access *Fitness center *Garbage *Patio/Balcony *Playground *Elevator *Onsite management *Pet area *Shared laundry *Storage available *Swimming pool  Unit features Features may not be available for all units  *Carpet *Dishwasher *Garbage disposal *Refrigerator *Air conditioning *Patio/balcony  Special features *Kids baseball field *Open green space *Pond *Walking path *Courtyard  LEASE TERMS  *12 Month Lease ** No Security Deposit Required ***$350 Move In fee ****$300.00 Pet Fee *****$50.00 Credit/Background  Check (per person over 18)     Managed By: Realty & Mortgage Co. 1509 W. Berwyn Ave., #200 Chicago, IL 60640 P: 773-989-8000 F: 773-989-6979  Equal Opportunity Housing    ","['https://images.craigslist.org/00707_aqm7uOZE91_600x450.jpg', 'https://images.craigslist.org/00000_9Z59D6mESOH_600x450.jpg', 'https://images.craigslist.org/00f0f_dD6gs3mEvQw_600x450.jpg', 'https://images.craigslist.org/00K0K_clgJal7PaMd_600x450.jpg', 'https://images.craigslist.org/00B0B_gH1NrFYWjjr_600x450.jpg', 'https://images.craigslist.org/00J0J_25UpyuwMP9A_600x450.jpg', 'https://images.craigslist.org/00P0P_1hm8Cpxl3Pf_600x450.jpg', 'https://images.craigslist.org/00A0A_k3ziHVkfGIW_600x450.jpg', 'https://images.craigslist.org/00202_bznEfYkFXnC_600x450.jpg', 'https://images.craigslist.org/00i0i_2G3wjhhU199_600x450.jpg', 'https://images.craigslist.org/00S0S_eJaKFGBkMx6_600x450.jpg', 'https://images.craigslist.org/00x0x_2hoEr9AVRq7_600x450.jpg']",https://chicago.craigslist.org/nwc/apa/d/medinah-spacious-apartments-one-two/7330695209.html
